,LMA,MinPrice,MaxPrice,MARKET,STRATEGY,OUT
661,190,6,10,2.8093580580375277,1.0,-1.8093580580375277
662,190,6,12,2.8093580580375277,1.0,-1.8093580580375277
681,190,10,14,2.8093580580375277,1.0,-1.8093580580375277
700,190,14,16,2.8093580580375277,1.0,-1.8093580580375277
683,190,10,18,2.8093580580375277,1.0,-1.8093580580375277
684,190,12,2,2.8093580580375277,1.0,-1.8093580580375277
704,190,16,6,2.8093580580375277,1.0,-1.8093580580375277
705,190,16,8,2.8093580580375277,1.0,-1.8093580580375277
706,190,16,10,2.8093580580375277,1.0,-1.8093580580375277
707,190,16,12,2.8093580580375277,1.0,-1.8093580580375277
708,190,16,14,2.8093580580375277,1.0,-1.8093580580375277
709,190,16,16,2.8093580580375277,1.0,-1.8093580580375277
710,190,16,18,2.8093580580375277,1.0,-1.8093580580375277
711,190,18,2,2.8093580580375277,1.0,-1.8093580580375277
712,190,18,4,2.8093580580375277,1.0,-1.8093580580375277
713,190,18,6,2.8093580580375277,1.0,-1.8093580580375277
714,190,18,8,2.8093580580375277,1.0,-1.8093580580375277
715,190,18,10,2.8093580580375277,1.0,-1.8093580580375277
716,190,18,12,2.8093580580375277,1.0,-1.8093580580375277
717,190,18,14,2.8093580580375277,1.0,-1.8093580580375277
718,190,18,16,2.8093580580375277,1.0,-1.8093580580375277
703,190,16,4,2.8093580580375277,1.0,-1.8093580580375277
702,190,16,2,2.8093580580375277,1.0,-1.8093580580375277
701,190,14,18,2.8093580580375277,1.0,-1.8093580580375277
691,190,12,16,2.8093580580375277,1.0,-1.8093580580375277
685,190,12,4,2.8093580580375277,1.0,-1.8093580580375277
686,190,12,6,2.8093580580375277,1.0,-1.8093580580375277
687,190,12,8,2.8093580580375277,1.0,-1.8093580580375277
688,190,12,10,2.8093580580375277,1.0,-1.8093580580375277
689,190,12,12,2.8093580580375277,1.0,-1.8093580580375277
690,190,12,14,2.8093580580375277,1.0,-1.8093580580375277
692,190,12,18,2.8093580580375277,1.0,-1.8093580580375277
699,190,14,14,2.8093580580375277,1.0,-1.8093580580375277
693,190,14,2,2.8093580580375277,1.0,-1.8093580580375277
694,190,14,4,2.8093580580375277,1.0,-1.8093580580375277
695,190,14,6,2.8093580580375277,1.0,-1.8093580580375277
696,190,14,8,2.8093580580375277,1.0,-1.8093580580375277
697,190,14,10,2.8093580580375277,1.0,-1.8093580580375277
698,190,14,12,2.8093580580375277,1.0,-1.8093580580375277
719,190,18,18,2.8093580580375277,1.0,-1.8093580580375277
720,200,4,2,2.8372619710603706,1.0,-1.8372619710603706
791,200,18,18,2.8372619710603706,1.0,-1.8372619710603706
755,200,10,18,2.8372619710603706,1.0,-1.8372619710603706
739,200,8,4,2.8372619710603706,1.0,-1.8372619710603706
740,200,8,6,2.8372619710603706,1.0,-1.8372619710603706
741,200,8,8,2.8372619710603706,1.0,-1.8372619710603706
742,200,8,10,2.8372619710603706,1.0,-1.8372619710603706
743,200,8,12,2.8372619710603706,1.0,-1.8372619710603706
744,200,8,14,2.8372619710603706,1.0,-1.8372619710603706
745,200,8,16,2.8372619710603706,1.0,-1.8372619710603706
746,200,8,18,2.8372619710603706,1.0,-1.8372619710603706
747,200,10,2,2.8372619710603706,1.0,-1.8372619710603706
748,200,10,4,2.8372619710603706,1.0,-1.8372619710603706
749,200,10,6,2.8372619710603706,1.0,-1.8372619710603706
750,200,10,8,2.8372619710603706,1.0,-1.8372619710603706
751,200,10,10,2.8372619710603706,1.0,-1.8372619710603706
752,200,10,12,2.8372619710603706,1.0,-1.8372619710603706
753,200,10,14,2.8372619710603706,1.0,-1.8372619710603706
737,200,6,18,2.8372619710603706,1.0,-1.8372619710603706
736,200,6,16,2.8372619710603706,1.0,-1.8372619710603706
735,200,6,14,2.8372619710603706,1.0,-1.8372619710603706
726,200,4,14,2.8372619710603706,1.0,-1.8372619710603706
790,200,18,16,2.8372619710603706,1.0,-1.8372619710603706
721,200,4,4,2.8372619710603706,1.0,-1.8372619710603706
722,200,4,6,2.8372619710603706,1.0,-1.8372619710603706
723,200,4,8,2.8372619710603706,1.0,-1.8372619710603706
724,200,4,10,2.8372619710603706,1.0,-1.8372619710603706
725,200,4,12,2.8372619710603706,1.0,-1.8372619710603706
727,200,4,16,2.8372619710603706,1.0,-1.8372619710603706
734,200,6,12,2.8372619710603706,1.0,-1.8372619710603706
728,200,4,18,2.8372619710603706,1.0,-1.8372619710603706
729,200,6,2,2.8372619710603706,1.0,-1.8372619710603706
730,200,6,4,2.8372619710603706,1.0,-1.8372619710603706
731,200,6,6,2.8372619710603706,1.0,-1.8372619710603706
732,200,6,8,2.8372619710603706,1.0,-1.8372619710603706
733,200,6,10,2.8372619710603706,1.0,-1.8372619710603706
754,200,10,16,2.8372619710603706,1.0,-1.8372619710603706
738,200,8,2,2.8372619710603706,1.0,-1.8372619710603706
756,200,12,2,2.8372619710603706,1.0,-1.8372619710603706
773,200,14,18,2.8372619710603706,1.0,-1.8372619710603706
775,200,16,4,2.8372619710603706,1.0,-1.8372619710603706
776,200,16,6,2.8372619710603706,1.0,-1.8372619710603706
777,200,16,8,2.8372619710603706,1.0,-1.8372619710603706
778,200,16,10,2.8372619710603706,1.0,-1.8372619710603706
779,200,16,12,2.8372619710603706,1.0,-1.8372619710603706
781,200,16,16,2.8372619710603706,1.0,-1.8372619710603706
782,200,16,18,2.8372619710603706,1.0,-1.8372619710603706
783,200,18,2,2.8372619710603706,1.0,-1.8372619710603706
784,200,18,4,2.8372619710603706,1.0,-1.8372619710603706
785,200,18,6,2.8372619710603706,1.0,-1.8372619710603706
786,200,18,8,2.8372619710603706,1.0,-1.8372619710603706
787,200,18,10,2.8372619710603706,1.0,-1.8372619710603706
788,200,18,12,2.8372619710603706,1.0,-1.8372619710603706
789,200,18,14,2.8372619710603706,1.0,-1.8372619710603706
757,200,12,4,2.8372619710603706,1.0,-1.8372619710603706
774,200,16,2,2.8372619710603706,1.0,-1.8372619710603706
780,200,16,14,2.8372619710603706,1.0,-1.8372619710603706
772,200,14,16,2.8372619710603706,1.0,-1.8372619710603706
765,200,14,2,2.8372619710603706,1.0,-1.8372619710603706
759,200,12,8,2.8372619710603706,1.0,-1.8372619710603706
760,200,12,10,2.8372619710603706,1.0,-1.8372619710603706
761,200,12,12,2.8372619710603706,1.0,-1.8372619710603706
762,200,12,14,2.8372619710603706,1.0,-1.8372619710603706
763,200,12,16,2.8372619710603706,1.0,-1.8372619710603706
764,200,12,18,2.8372619710603706,1.0,-1.8372619710603706
758,200,12,6,2.8372619710603706,1.0,-1.8372619710603706
766,200,14,4,2.8372619710603706,1.0,-1.8372619710603706
768,200,14,8,2.8372619710603706,1.0,-1.8372619710603706
769,200,14,10,2.8372619710603706,1.0,-1.8372619710603706
770,200,14,12,2.8372619710603706,1.0,-1.8372619710603706
771,200,14,14,2.8372619710603706,1.0,-1.8372619710603706
767,200,14,6,2.8372619710603706,1.0,-1.8372619710603706
603,180,10,2,2.854716432113183,1.0,-1.8547164321131828
596,180,8,6,2.854716432113183,1.0,-1.8547164321131828
597,180,8,8,2.854716432113183,1.0,-1.8547164321131828
598,180,8,10,2.854716432113183,1.0,-1.8547164321131828
599,180,8,12,2.854716432113183,1.0,-1.8547164321131828
600,180,8,14,2.854716432113183,1.0,-1.8547164321131828
601,180,8,16,2.854716432113183,1.0,-1.8547164321131828
602,180,8,18,2.854716432113183,1.0,-1.8547164321131828
606,180,10,8,2.854716432113183,1.0,-1.8547164321131828
604,180,10,4,2.854716432113183,1.0,-1.8547164321131828
605,180,10,6,2.854716432113183,1.0,-1.8547164321131828
607,180,10,10,2.854716432113183,1.0,-1.8547164321131828
608,180,10,12,2.854716432113183,1.0,-1.8547164321131828
609,180,10,14,2.854716432113183,1.0,-1.8547164321131828
610,180,10,16,2.854716432113183,1.0,-1.8547164321131828
594,180,8,2,2.854716432113183,1.0,-1.8547164321131828
595,180,8,4,2.854716432113183,1.0,-1.8547164321131828
576,180,4,2,2.854716432113183,1.0,-1.8547164321131828
593,180,6,18,2.854716432113183,1.0,-1.8547164321131828
592,180,6,16,2.854716432113183,1.0,-1.8547164321131828
612,180,12,2,2.854716432113183,1.0,-1.8547164321131828
578,180,4,6,2.854716432113183,1.0,-1.8547164321131828
579,180,4,8,2.854716432113183,1.0,-1.8547164321131828
580,180,4,10,2.854716432113183,1.0,-1.8547164321131828
581,180,4,12,2.854716432113183,1.0,-1.8547164321131828
582,180,4,14,2.854716432113183,1.0,-1.8547164321131828
583,180,4,16,2.854716432113183,1.0,-1.8547164321131828
584,180,4,18,2.854716432113183,1.0,-1.8547164321131828
585,180,6,2,2.854716432113183,1.0,-1.8547164321131828
586,180,6,4,2.854716432113183,1.0,-1.8547164321131828
587,180,6,6,2.854716432113183,1.0,-1.8547164321131828
588,180,6,8,2.854716432113183,1.0,-1.8547164321131828
589,180,6,10,2.854716432113183,1.0,-1.8547164321131828
590,180,6,12,2.854716432113183,1.0,-1.8547164321131828
591,180,6,14,2.854716432113183,1.0,-1.8547164321131828
611,180,10,18,2.854716432113183,1.0,-1.8547164321131828
577,180,4,4,2.854716432113183,1.0,-1.8547164321131828
613,180,12,4,2.854716432113183,1.0,-1.8547164321131828
631,180,16,4,2.854716432113183,1.0,-1.8547164321131828
633,180,16,8,2.854716432113183,1.0,-1.8547164321131828
634,180,16,10,2.854716432113183,1.0,-1.8547164321131828
635,180,16,12,2.854716432113183,1.0,-1.8547164321131828
636,180,16,14,2.854716432113183,1.0,-1.8547164321131828
637,180,16,16,2.854716432113183,1.0,-1.8547164321131828
638,180,16,18,2.854716432113183,1.0,-1.8547164321131828
639,180,18,2,2.854716432113183,1.0,-1.8547164321131828
640,180,18,4,2.854716432113183,1.0,-1.8547164321131828
641,180,18,6,2.854716432113183,1.0,-1.8547164321131828
642,180,18,8,2.854716432113183,1.0,-1.8547164321131828
643,180,18,10,2.854716432113183,1.0,-1.8547164321131828
644,180,18,12,2.854716432113183,1.0,-1.8547164321131828
645,180,18,14,2.854716432113183,1.0,-1.8547164321131828
646,180,18,16,2.854716432113183,1.0,-1.8547164321131828
614,180,12,6,2.854716432113183,1.0,-1.8547164321131828
632,180,16,6,2.854716432113183,1.0,-1.8547164321131828
647,180,18,18,2.854716432113183,1.0,-1.8547164321131828
630,180,16,2,2.854716432113183,1.0,-1.8547164321131828
621,180,14,2,2.854716432113183,1.0,-1.8547164321131828
629,180,14,18,2.854716432113183,1.0,-1.8547164321131828
615,180,12,8,2.854716432113183,1.0,-1.8547164321131828
616,180,12,10,2.854716432113183,1.0,-1.8547164321131828
617,180,12,12,2.854716432113183,1.0,-1.8547164321131828
618,180,12,14,2.854716432113183,1.0,-1.8547164321131828
620,180,12,18,2.854716432113183,1.0,-1.8547164321131828
619,180,12,16,2.854716432113183,1.0,-1.8547164321131828
622,180,14,4,2.854716432113183,1.0,-1.8547164321131828
623,180,14,6,2.854716432113183,1.0,-1.8547164321131828
624,180,14,8,2.854716432113183,1.0,-1.8547164321131828
625,180,14,10,2.854716432113183,1.0,-1.8547164321131828
626,180,14,12,2.854716432113183,1.0,-1.8547164321131828
627,180,14,14,2.854716432113183,1.0,-1.8547164321131828
628,180,14,16,2.854716432113183,1.0,-1.8547164321131828
314,140,8,18,2.990286603379763,1.0,-1.9902866033797628
308,140,8,6,2.990286603379763,1.0,-1.9902866033797628
309,140,8,8,2.990286603379763,1.0,-1.9902866033797628
310,140,8,10,2.990286603379763,1.0,-1.9902866033797628
311,140,8,12,2.990286603379763,1.0,-1.9902866033797628
312,140,8,14,2.990286603379763,1.0,-1.9902866033797628
313,140,8,16,2.990286603379763,1.0,-1.9902866033797628
321,140,10,14,2.990286603379763,1.0,-1.9902866033797628
315,140,10,2,2.990286603379763,1.0,-1.9902866033797628
316,140,10,4,2.990286603379763,1.0,-1.9902866033797628
317,140,10,6,2.990286603379763,1.0,-1.9902866033797628
318,140,10,8,2.990286603379763,1.0,-1.9902866033797628
319,140,10,10,2.990286603379763,1.0,-1.9902866033797628
320,140,10,12,2.990286603379763,1.0,-1.9902866033797628
305,140,6,18,2.990286603379763,1.0,-1.9902866033797628
322,140,10,16,2.990286603379763,1.0,-1.9902866033797628
306,140,8,2,2.990286603379763,1.0,-1.9902866033797628
298,140,6,4,2.990286603379763,1.0,-1.9902866033797628
304,140,6,16,2.990286603379763,1.0,-1.9902866033797628
303,140,6,14,2.990286603379763,1.0,-1.9902866033797628
288,140,4,2,2.990286603379763,1.0,-1.9902866033797628
324,140,12,2,2.990286603379763,1.0,-1.9902866033797628
289,140,4,4,2.990286603379763,1.0,-1.9902866033797628
290,140,4,6,2.990286603379763,1.0,-1.9902866033797628
291,140,4,8,2.990286603379763,1.0,-1.9902866033797628
292,140,4,10,2.990286603379763,1.0,-1.9902866033797628
293,140,4,12,2.990286603379763,1.0,-1.9902866033797628
294,140,4,14,2.990286603379763,1.0,-1.9902866033797628
295,140,4,16,2.990286603379763,1.0,-1.9902866033797628
296,140,4,18,2.990286603379763,1.0,-1.9902866033797628
297,140,6,2,2.990286603379763,1.0,-1.9902866033797628
299,140,6,6,2.990286603379763,1.0,-1.9902866033797628
300,140,6,8,2.990286603379763,1.0,-1.9902866033797628
301,140,6,10,2.990286603379763,1.0,-1.9902866033797628
302,140,6,12,2.990286603379763,1.0,-1.9902866033797628
323,140,10,18,2.990286603379763,1.0,-1.9902866033797628
307,140,8,4,2.990286603379763,1.0,-1.9902866033797628
325,140,12,4,2.990286603379763,1.0,-1.9902866033797628
343,140,16,4,2.990286603379763,1.0,-1.9902866033797628
345,140,16,8,2.990286603379763,1.0,-1.9902866033797628
346,140,16,10,2.990286603379763,1.0,-1.9902866033797628
347,140,16,12,2.990286603379763,1.0,-1.9902866033797628
348,140,16,14,2.990286603379763,1.0,-1.9902866033797628
349,140,16,16,2.990286603379763,1.0,-1.9902866033797628
350,140,16,18,2.990286603379763,1.0,-1.9902866033797628
351,140,18,2,2.990286603379763,1.0,-1.9902866033797628
352,140,18,4,2.990286603379763,1.0,-1.9902866033797628
353,140,18,6,2.990286603379763,1.0,-1.9902866033797628
354,140,18,8,2.990286603379763,1.0,-1.9902866033797628
355,140,18,10,2.990286603379763,1.0,-1.9902866033797628
356,140,18,12,2.990286603379763,1.0,-1.9902866033797628
357,140,18,14,2.990286603379763,1.0,-1.9902866033797628
358,140,18,16,2.990286603379763,1.0,-1.9902866033797628
326,140,12,6,2.990286603379763,1.0,-1.9902866033797628
344,140,16,6,2.990286603379763,1.0,-1.9902866033797628
359,140,18,18,2.990286603379763,1.0,-1.9902866033797628
342,140,16,2,2.990286603379763,1.0,-1.9902866033797628
333,140,14,2,2.990286603379763,1.0,-1.9902866033797628
341,140,14,18,2.990286603379763,1.0,-1.9902866033797628
328,140,12,10,2.990286603379763,1.0,-1.9902866033797628
329,140,12,12,2.990286603379763,1.0,-1.9902866033797628
330,140,12,14,2.990286603379763,1.0,-1.9902866033797628
331,140,12,16,2.990286603379763,1.0,-1.9902866033797628
332,140,12,18,2.990286603379763,1.0,-1.9902866033797628
327,140,12,8,2.990286603379763,1.0,-1.9902866033797628
334,140,14,4,2.990286603379763,1.0,-1.9902866033797628
336,140,14,8,2.990286603379763,1.0,-1.9902866033797628
337,140,14,10,2.990286603379763,1.0,-1.9902866033797628
338,140,14,12,2.990286603379763,1.0,-1.9902866033797628
339,140,14,14,2.990286603379763,1.0,-1.9902866033797628
335,140,14,6,2.990286603379763,1.0,-1.9902866033797628
340,140,14,16,2.990286603379763,1.0,-1.9902866033797628
46,100,14,4,3.078671363886464,1.0,-2.078671363886464
52,100,14,16,3.078671363886464,1.0,-2.078671363886464
51,100,14,14,3.078671363886464,1.0,-2.078671363886464
50,100,14,12,3.078671363886464,1.0,-2.078671363886464
49,100,14,10,3.078671363886464,1.0,-2.078671363886464
48,100,14,8,3.078671363886464,1.0,-2.078671363886464
47,100,14,6,3.078671363886464,1.0,-2.078671363886464
43,100,12,16,3.078671363886464,1.0,-2.078671363886464
45,100,14,2,3.078671363886464,1.0,-2.078671363886464
44,100,12,18,3.078671363886464,1.0,-2.078671363886464
42,100,12,14,3.078671363886464,1.0,-2.078671363886464
41,100,12,12,3.078671363886464,1.0,-2.078671363886464
40,100,12,10,3.078671363886464,1.0,-2.078671363886464
53,100,14,18,3.078671363886464,1.0,-2.078671363886464
38,100,12,6,3.078671363886464,1.0,-2.078671363886464
39,100,12,8,3.078671363886464,1.0,-2.078671363886464
60,100,16,14,3.078671363886464,1.0,-2.078671363886464
54,100,16,2,3.078671363886464,1.0,-2.078671363886464
64,100,18,4,3.078671363886464,1.0,-2.078671363886464
37,100,12,4,3.078671363886464,1.0,-2.078671363886464
69,100,18,14,3.078671363886464,1.0,-2.078671363886464
68,100,18,12,3.078671363886464,1.0,-2.078671363886464
67,100,18,10,3.078671363886464,1.0,-2.078671363886464
66,100,18,8,3.078671363886464,1.0,-2.078671363886464
65,100,18,6,3.078671363886464,1.0,-2.078671363886464
63,100,18,2,3.078671363886464,1.0,-2.078671363886464
55,100,16,4,3.078671363886464,1.0,-2.078671363886464
62,100,16,18,3.078671363886464,1.0,-2.078671363886464
61,100,16,16,3.078671363886464,1.0,-2.078671363886464
59,100,16,12,3.078671363886464,1.0,-2.078671363886464
58,100,16,10,3.078671363886464,1.0,-2.078671363886464
57,100,16,8,3.078671363886464,1.0,-2.078671363886464
56,100,16,6,3.078671363886464,1.0,-2.078671363886464
2,100,4,6,3.078671363886464,1.0,-2.078671363886464
19,100,8,4,3.078671363886464,1.0,-2.078671363886464
36,100,12,2,3.078671363886464,1.0,-2.078671363886464
9,100,6,2,3.078671363886464,1.0,-2.078671363886464
15,100,6,14,3.078671363886464,1.0,-2.078671363886464
14,100,6,12,3.078671363886464,1.0,-2.078671363886464
13,100,6,10,3.078671363886464,1.0,-2.078671363886464
12,100,6,8,3.078671363886464,1.0,-2.078671363886464
11,100,6,6,3.078671363886464,1.0,-2.078671363886464
10,100,6,4,3.078671363886464,1.0,-2.078671363886464
8,100,4,18,3.078671363886464,1.0,-2.078671363886464
17,100,6,18,3.078671363886464,1.0,-2.078671363886464
7,100,4,16,3.078671363886464,1.0,-2.078671363886464
6,100,4,14,3.078671363886464,1.0,-2.078671363886464
5,100,4,12,3.078671363886464,1.0,-2.078671363886464
4,100,4,10,3.078671363886464,1.0,-2.078671363886464
3,100,4,8,3.078671363886464,1.0,-2.078671363886464
71,100,18,18,3.078671363886464,1.0,-2.078671363886464
16,100,6,16,3.078671363886464,1.0,-2.078671363886464
18,100,8,2,3.078671363886464,1.0,-2.078671363886464
35,100,10,18,3.078671363886464,1.0,-2.078671363886464
28,100,10,4,3.078671363886464,1.0,-2.078671363886464
34,100,10,16,3.078671363886464,1.0,-2.078671363886464
33,100,10,14,3.078671363886464,1.0,-2.078671363886464
32,100,10,12,3.078671363886464,1.0,-2.078671363886464
31,100,10,10,3.078671363886464,1.0,-2.078671363886464
30,100,10,8,3.078671363886464,1.0,-2.078671363886464
29,100,10,6,3.078671363886464,1.0,-2.078671363886464
27,100,10,2,3.078671363886464,1.0,-2.078671363886464
20,100,8,6,3.078671363886464,1.0,-2.078671363886464
26,100,8,18,3.078671363886464,1.0,-2.078671363886464
25,100,8,16,3.078671363886464,1.0,-2.078671363886464
24,100,8,14,3.078671363886464,1.0,-2.078671363886464
23,100,8,12,3.078671363886464,1.0,-2.078671363886464
22,100,8,10,3.078671363886464,1.0,-2.078671363886464
21,100,8,8,3.078671363886464,1.0,-2.078671363886464
70,100,18,16,3.078671363886464,1.0,-2.078671363886464
0,100,4,2,3.078671363886464,1.0,-2.078671363886464
1,100,4,4,3.078671363886464,1.0,-2.078671363886464
109,110,12,4,3.1416269360881306,1.0,-2.1416269360881306
119,110,14,6,3.1416269360881306,1.0,-2.1416269360881306
125,110,14,18,3.1416269360881306,1.0,-2.1416269360881306
124,110,14,16,3.1416269360881306,1.0,-2.1416269360881306
123,110,14,14,3.1416269360881306,1.0,-2.1416269360881306
122,110,14,12,3.1416269360881306,1.0,-2.1416269360881306
121,110,14,10,3.1416269360881306,1.0,-2.1416269360881306
120,110,14,8,3.1416269360881306,1.0,-2.1416269360881306
118,110,14,4,3.1416269360881306,1.0,-2.1416269360881306
127,110,16,4,3.1416269360881306,1.0,-2.1416269360881306
117,110,14,2,3.1416269360881306,1.0,-2.1416269360881306
116,110,12,18,3.1416269360881306,1.0,-2.1416269360881306
115,110,12,16,3.1416269360881306,1.0,-2.1416269360881306
114,110,12,14,3.1416269360881306,1.0,-2.1416269360881306
113,110,12,12,3.1416269360881306,1.0,-2.1416269360881306
112,110,12,10,3.1416269360881306,1.0,-2.1416269360881306
126,110,16,2,3.1416269360881306,1.0,-2.1416269360881306
128,110,16,6,3.1416269360881306,1.0,-2.1416269360881306
110,110,12,6,3.1416269360881306,1.0,-2.1416269360881306
137,110,18,6,3.1416269360881306,1.0,-2.1416269360881306
143,110,18,18,3.1416269360881306,1.0,-2.1416269360881306
142,110,18,16,3.1416269360881306,1.0,-2.1416269360881306
141,110,18,14,3.1416269360881306,1.0,-2.1416269360881306
140,110,18,12,3.1416269360881306,1.0,-2.1416269360881306
139,110,18,10,3.1416269360881306,1.0,-2.1416269360881306
138,110,18,8,3.1416269360881306,1.0,-2.1416269360881306
136,110,18,4,3.1416269360881306,1.0,-2.1416269360881306
129,110,16,8,3.1416269360881306,1.0,-2.1416269360881306
135,110,18,2,3.1416269360881306,1.0,-2.1416269360881306
134,110,16,18,3.1416269360881306,1.0,-2.1416269360881306
133,110,16,16,3.1416269360881306,1.0,-2.1416269360881306
132,110,16,14,3.1416269360881306,1.0,-2.1416269360881306
131,110,16,12,3.1416269360881306,1.0,-2.1416269360881306
130,110,16,10,3.1416269360881306,1.0,-2.1416269360881306
111,110,12,8,3.1416269360881306,1.0,-2.1416269360881306
74,110,4,6,3.1416269360881306,1.0,-2.1416269360881306
72,110,4,2,3.1416269360881306,1.0,-2.1416269360881306
84,110,6,8,3.1416269360881306,1.0,-2.1416269360881306
90,110,8,2,3.1416269360881306,1.0,-2.1416269360881306
89,110,6,18,3.1416269360881306,1.0,-2.1416269360881306
88,110,6,16,3.1416269360881306,1.0,-2.1416269360881306
87,110,6,14,3.1416269360881306,1.0,-2.1416269360881306
86,110,6,12,3.1416269360881306,1.0,-2.1416269360881306
85,110,6,10,3.1416269360881306,1.0,-2.1416269360881306
83,110,6,6,3.1416269360881306,1.0,-2.1416269360881306
108,110,12,2,3.1416269360881306,1.0,-2.1416269360881306
82,110,6,4,3.1416269360881306,1.0,-2.1416269360881306
81,110,6,2,3.1416269360881306,1.0,-2.1416269360881306
80,110,4,18,3.1416269360881306,1.0,-2.1416269360881306
79,110,4,16,3.1416269360881306,1.0,-2.1416269360881306
78,110,4,14,3.1416269360881306,1.0,-2.1416269360881306
77,110,4,12,3.1416269360881306,1.0,-2.1416269360881306
91,110,8,4,3.1416269360881306,1.0,-2.1416269360881306
92,110,8,6,3.1416269360881306,1.0,-2.1416269360881306
93,110,8,8,3.1416269360881306,1.0,-2.1416269360881306
94,110,8,10,3.1416269360881306,1.0,-2.1416269360881306
95,110,8,12,3.1416269360881306,1.0,-2.1416269360881306
96,110,8,14,3.1416269360881306,1.0,-2.1416269360881306
97,110,8,16,3.1416269360881306,1.0,-2.1416269360881306
98,110,8,18,3.1416269360881306,1.0,-2.1416269360881306
99,110,10,2,3.1416269360881306,1.0,-2.1416269360881306
100,110,10,4,3.1416269360881306,1.0,-2.1416269360881306
101,110,10,6,3.1416269360881306,1.0,-2.1416269360881306
102,110,10,8,3.1416269360881306,1.0,-2.1416269360881306
103,110,10,10,3.1416269360881306,1.0,-2.1416269360881306
104,110,10,12,3.1416269360881306,1.0,-2.1416269360881306
105,110,10,14,3.1416269360881306,1.0,-2.1416269360881306
106,110,10,16,3.1416269360881306,1.0,-2.1416269360881306
107,110,10,18,3.1416269360881306,1.0,-2.1416269360881306
73,110,4,4,3.1416269360881306,1.0,-2.1416269360881306
76,110,4,10,3.1416269360881306,1.0,-2.1416269360881306
75,110,4,8,3.1416269360881306,1.0,-2.1416269360881306
263,130,14,6,3.159864463730772,1.0,-2.159864463730772
269,130,14,18,3.159864463730772,1.0,-2.159864463730772
268,130,14,16,3.159864463730772,1.0,-2.159864463730772
267,130,14,14,3.159864463730772,1.0,-2.159864463730772
266,130,14,12,3.159864463730772,1.0,-2.159864463730772
265,130,14,10,3.159864463730772,1.0,-2.159864463730772
264,130,14,8,3.159864463730772,1.0,-2.159864463730772
262,130,14,4,3.159864463730772,1.0,-2.159864463730772
271,130,16,4,3.159864463730772,1.0,-2.159864463730772
261,130,14,2,3.159864463730772,1.0,-2.159864463730772
260,130,12,18,3.159864463730772,1.0,-2.159864463730772
259,130,12,16,3.159864463730772,1.0,-2.159864463730772
258,130,12,14,3.159864463730772,1.0,-2.159864463730772
257,130,12,12,3.159864463730772,1.0,-2.159864463730772
256,130,12,10,3.159864463730772,1.0,-2.159864463730772
270,130,16,2,3.159864463730772,1.0,-2.159864463730772
272,130,16,6,3.159864463730772,1.0,-2.159864463730772
219,130,4,8,3.159864463730772,1.0,-2.159864463730772
281,130,18,6,3.159864463730772,1.0,-2.159864463730772
287,130,18,18,3.159864463730772,1.0,-2.159864463730772
286,130,18,16,3.159864463730772,1.0,-2.159864463730772
285,130,18,14,3.159864463730772,1.0,-2.159864463730772
284,130,18,12,3.159864463730772,1.0,-2.159864463730772
283,130,18,10,3.159864463730772,1.0,-2.159864463730772
282,130,18,8,3.159864463730772,1.0,-2.159864463730772
280,130,18,4,3.159864463730772,1.0,-2.159864463730772
273,130,16,8,3.159864463730772,1.0,-2.159864463730772
279,130,18,2,3.159864463730772,1.0,-2.159864463730772
278,130,16,18,3.159864463730772,1.0,-2.159864463730772
277,130,16,16,3.159864463730772,1.0,-2.159864463730772
276,130,16,14,3.159864463730772,1.0,-2.159864463730772
275,130,16,12,3.159864463730772,1.0,-2.159864463730772
274,130,16,10,3.159864463730772,1.0,-2.159864463730772
255,130,12,8,3.159864463730772,1.0,-2.159864463730772
254,130,12,6,3.159864463730772,1.0,-2.159864463730772
253,130,12,4,3.159864463730772,1.0,-2.159864463730772
227,130,6,6,3.159864463730772,1.0,-2.159864463730772
233,130,6,18,3.159864463730772,1.0,-2.159864463730772
232,130,6,16,3.159864463730772,1.0,-2.159864463730772
231,130,6,14,3.159864463730772,1.0,-2.159864463730772
230,130,6,12,3.159864463730772,1.0,-2.159864463730772
229,130,6,10,3.159864463730772,1.0,-2.159864463730772
228,130,6,8,3.159864463730772,1.0,-2.159864463730772
226,130,6,4,3.159864463730772,1.0,-2.159864463730772
251,130,10,18,3.159864463730772,1.0,-2.159864463730772
225,130,6,2,3.159864463730772,1.0,-2.159864463730772
224,130,4,18,3.159864463730772,1.0,-2.159864463730772
223,130,4,16,3.159864463730772,1.0,-2.159864463730772
222,130,4,14,3.159864463730772,1.0,-2.159864463730772
221,130,4,12,3.159864463730772,1.0,-2.159864463730772
220,130,4,10,3.159864463730772,1.0,-2.159864463730772
234,130,8,2,3.159864463730772,1.0,-2.159864463730772
235,130,8,4,3.159864463730772,1.0,-2.159864463730772
236,130,8,6,3.159864463730772,1.0,-2.159864463730772
237,130,8,8,3.159864463730772,1.0,-2.159864463730772
238,130,8,10,3.159864463730772,1.0,-2.159864463730772
239,130,8,12,3.159864463730772,1.0,-2.159864463730772
240,130,8,14,3.159864463730772,1.0,-2.159864463730772
241,130,8,16,3.159864463730772,1.0,-2.159864463730772
242,130,8,18,3.159864463730772,1.0,-2.159864463730772
243,130,10,2,3.159864463730772,1.0,-2.159864463730772
244,130,10,4,3.159864463730772,1.0,-2.159864463730772
245,130,10,6,3.159864463730772,1.0,-2.159864463730772
