,LMA,MinPrice,MaxPrice,Position,MARKET,STRATEGY,OUT
158,40,11,17,,4.082824380258241,4.082824380258241,0.0
157,40,11,15,,4.082824380258241,4.082824380258241,0.0
156,40,11,13,,4.082824380258241,4.082824380258241,0.0
155,40,11,11,,4.082824380258241,4.082824380258241,0.0
154,40,11,9,,4.082824380258241,4.082824380258241,0.0
153,40,11,7,,4.082824380258241,4.082824380258241,0.0
151,40,11,3,,4.082824380258241,4.082824380258241,0.0
143,40,9,7,,4.082824380258241,4.082824380258241,0.0
150,40,11,1,,4.082824380258241,4.082824380258241,0.0
149,40,9,19,,4.082824380258241,4.082824380258241,0.0
148,40,9,17,,4.082824380258241,4.082824380258241,0.0
147,40,9,15,,4.082824380258241,4.082824380258241,0.0
146,40,9,13,,4.082824380258241,4.082824380258241,0.0
145,40,9,11,,4.082824380258241,4.082824380258241,0.0
144,40,9,9,,4.082824380258241,4.082824380258241,0.0
122,40,5,5,,4.082824380258241,4.082824380258241,0.0
121,40,5,3,,4.082824380258241,4.082824380258241,0.0
120,40,5,1,,4.082824380258241,4.082824380258241,0.0
91,20,19,3,,4.557127971426597,4.557127971426597,0.0
98,20,19,17,,4.557127971426597,4.557127971426597,0.0
97,20,19,15,,4.557127971426597,4.557127971426597,0.0
96,20,19,13,,4.557127971426597,4.557127971426597,0.0
95,20,19,11,,4.557127971426597,4.557127971426597,0.0
94,20,19,9,,4.557127971426597,4.557127971426597,0.0
93,20,19,7,,4.557127971426597,4.557127971426597,0.0
92,20,19,5,,4.557127971426597,4.557127971426597,0.0
90,20,19,1,,4.557127971426597,4.557127971426597,0.0
100,40,1,1,,4.082824380258241,4.082824380258241,0.0
89,20,17,19,,4.557127971426597,4.557127971426597,0.0
88,20,17,17,,4.557127971426597,4.557127971426597,0.0
87,20,17,15,,4.557127971426597,4.557127971426597,0.0
86,20,17,13,,4.557127971426597,4.557127971426597,0.0
85,20,17,11,,4.557127971426597,4.557127971426597,0.0
84,20,17,9,,4.557127971426597,4.557127971426597,0.0
83,20,17,7,,4.557127971426597,4.557127971426597,0.0
99,20,19,19,,4.557127971426597,4.557127971426597,0.0
101,40,1,3,,4.082824380258241,4.082824380258241,0.0
119,40,3,19,,4.082824380258241,4.082824380258241,0.0
111,40,3,3,,4.082824380258241,4.082824380258241,0.0
118,40,3,17,,4.082824380258241,4.082824380258241,0.0
117,40,3,15,,4.082824380258241,4.082824380258241,0.0
116,40,3,13,,4.082824380258241,4.082824380258241,0.0
115,40,3,11,,4.082824380258241,4.082824380258241,0.0
114,40,3,9,,4.082824380258241,4.082824380258241,0.0
113,40,3,7,,4.082824380258241,4.082824380258241,0.0
112,40,3,5,,4.082824380258241,4.082824380258241,0.0
110,40,3,1,,4.082824380258241,4.082824380258241,0.0
102,40,1,5,,4.082824380258241,4.082824380258241,0.0
109,40,1,19,,4.082824380258241,4.082824380258241,0.0
108,40,1,17,,4.082824380258241,4.082824380258241,0.0
107,40,1,15,,4.082824380258241,4.082824380258241,0.0
106,40,1,13,,4.082824380258241,4.082824380258241,0.0
105,40,1,11,,4.082824380258241,4.082824380258241,0.0
104,40,1,9,,4.082824380258241,4.082824380258241,0.0
103,40,1,7,,4.082824380258241,4.082824380258241,0.0
323,80,5,7,,3.2833877179057525,3.2833877179057525,0.0
325,80,5,11,,3.2833877179057525,3.2833877179057525,0.0
648,140,9,17,,2.990286603379763,2.990286603379763,0.0
528,120,5,17,,3.200177642794721,3.200177642794721,0.0
546,120,9,13,,3.200177642794721,3.200177642794721,0.0
545,120,9,11,,3.200177642794721,3.200177642794721,0.0
544,120,9,9,,3.200177642794721,3.200177642794721,0.0
543,120,9,7,,3.200177642794721,3.200177642794721,0.0
542,120,9,5,,3.200177642794721,3.200177642794721,0.0
541,120,9,3,,3.200177642794721,3.200177642794721,0.0
540,120,9,1,,3.200177642794721,3.200177642794721,0.0
539,120,7,19,,3.200177642794721,3.200177642794721,0.0
538,120,7,17,,3.200177642794721,3.200177642794721,0.0
537,120,7,15,,3.200177642794721,3.200177642794721,0.0
536,120,7,13,,3.200177642794721,3.200177642794721,0.0
535,120,7,11,,3.200177642794721,3.200177642794721,0.0
534,120,7,9,,3.200177642794721,3.200177642794721,0.0
533,120,7,7,,3.200177642794721,3.200177642794721,0.0
532,120,7,5,,3.200177642794721,3.200177642794721,0.0
531,120,7,3,,3.200177642794721,3.200177642794721,0.0
530,120,7,1,,3.200177642794721,3.200177642794721,0.0
547,120,9,15,,3.200177642794721,3.200177642794721,0.0
548,120,9,17,,3.200177642794721,3.200177642794721,0.0
549,120,9,19,,3.200177642794721,3.200177642794721,0.0
559,120,11,19,,3.200177642794721,3.200177642794721,0.0
566,120,13,13,,3.200177642794721,3.200177642794721,0.0
565,120,13,11,,3.200177642794721,3.200177642794721,0.0
564,120,13,9,,3.200177642794721,3.200177642794721,0.0
563,120,13,7,,3.200177642794721,3.200177642794721,0.0
562,120,13,5,,3.200177642794721,3.200177642794721,0.0
561,120,13,3,,3.200177642794721,3.200177642794721,0.0
560,120,13,1,,3.200177642794721,3.200177642794721,0.0
558,120,11,17,,3.200177642794721,3.200177642794721,0.0
550,120,11,1,,3.200177642794721,3.200177642794721,0.0
557,120,11,15,,3.200177642794721,3.200177642794721,0.0
556,120,11,13,,3.200177642794721,3.200177642794721,0.0
555,120,11,11,,3.200177642794721,3.200177642794721,0.0
554,120,11,9,,3.200177642794721,3.200177642794721,0.0
553,120,11,7,,3.200177642794721,3.200177642794721,0.0
552,120,11,5,,3.200177642794721,3.200177642794721,0.0
551,120,11,3,,3.200177642794721,3.200177642794721,0.0
529,120,5,19,,3.200177642794721,3.200177642794721,0.0
527,120,5,15,,3.200177642794721,3.200177642794721,0.0
326,80,5,13,,3.2833877179057525,3.2833877179057525,0.0
526,120,5,13,,3.200177642794721,3.200177642794721,0.0
505,120,1,11,,3.200177642794721,3.200177642794721,0.0
504,120,1,9,,3.200177642794721,3.200177642794721,0.0
503,120,1,7,,3.200177642794721,3.200177642794721,0.0
502,120,1,5,,3.200177642794721,3.200177642794721,0.0
501,120,1,3,,3.200177642794721,3.200177642794721,0.0
500,120,1,1,,3.200177642794721,3.200177642794721,0.0
499,100,19,19,,3.078671363886464,3.078671363886464,0.0
498,100,19,17,,3.078671363886464,3.078671363886464,0.0
497,100,19,15,,3.078671363886464,3.078671363886464,0.0
496,100,19,13,,3.078671363886464,3.078671363886464,0.0
495,100,19,11,,3.078671363886464,3.078671363886464,0.0
494,100,19,9,,3.078671363886464,3.078671363886464,0.0
493,100,19,7,,3.078671363886464,3.078671363886464,0.0
492,100,19,5,,3.078671363886464,3.078671363886464,0.0
491,100,19,3,,3.078671363886464,3.078671363886464,0.0
490,100,19,1,,3.078671363886464,3.078671363886464,0.0
489,100,17,19,,3.078671363886464,3.078671363886464,0.0
506,120,1,13,,3.200177642794721,3.200177642794721,0.0
507,120,1,15,,3.200177642794721,3.200177642794721,0.0
508,120,1,17,,3.200177642794721,3.200177642794721,0.0
518,120,3,17,,3.200177642794721,3.200177642794721,0.0
525,120,5,11,,3.200177642794721,3.200177642794721,0.0
524,120,5,9,,3.200177642794721,3.200177642794721,0.0
523,120,5,7,,3.200177642794721,3.200177642794721,0.0
522,120,5,5,,3.200177642794721,3.200177642794721,0.0
521,120,5,3,,3.200177642794721,3.200177642794721,0.0
520,120,5,1,,3.200177642794721,3.200177642794721,0.0
519,120,3,19,,3.200177642794721,3.200177642794721,0.0
517,120,3,15,,3.200177642794721,3.200177642794721,0.0
509,120,1,19,,3.200177642794721,3.200177642794721,0.0
516,120,3,13,,3.200177642794721,3.200177642794721,0.0
515,120,3,11,,3.200177642794721,3.200177642794721,0.0
514,120,3,9,,3.200177642794721,3.200177642794721,0.0
513,120,3,7,,3.200177642794721,3.200177642794721,0.0
512,120,3,5,,3.200177642794721,3.200177642794721,0.0
511,120,3,3,,3.200177642794721,3.200177642794721,0.0
510,120,3,1,,3.200177642794721,3.200177642794721,0.0
567,120,13,15,,3.200177642794721,3.200177642794721,0.0
568,120,13,17,,3.200177642794721,3.200177642794721,0.0
569,120,13,19,,3.200177642794721,3.200177642794721,0.0
570,120,15,1,,3.200177642794721,3.200177642794721,0.0
627,140,5,15,,2.990286603379763,2.990286603379763,0.0
626,140,5,13,,2.990286603379763,2.990286603379763,0.0
625,140,5,11,,2.990286603379763,2.990286603379763,0.0
624,140,5,9,,2.990286603379763,2.990286603379763,0.0
623,140,5,7,,2.990286603379763,2.990286603379763,0.0
622,140,5,5,,2.990286603379763,2.990286603379763,0.0
621,140,5,3,,2.990286603379763,2.990286603379763,0.0
620,140,5,1,,2.990286603379763,2.990286603379763,0.0
619,140,3,19,,2.990286603379763,2.990286603379763,0.0
618,140,3,17,,2.990286603379763,2.990286603379763,0.0
617,140,3,15,,2.990286603379763,2.990286603379763,0.0
616,140,3,13,,2.990286603379763,2.990286603379763,0.0
615,140,3,11,,2.990286603379763,2.990286603379763,0.0
614,140,3,9,,2.990286603379763,2.990286603379763,0.0
613,140,3,7,,2.990286603379763,2.990286603379763,0.0
612,140,3,5,,2.990286603379763,2.990286603379763,0.0
611,140,3,3,,2.990286603379763,2.990286603379763,0.0
628,140,5,17,,2.990286603379763,2.990286603379763,0.0
629,140,5,19,,2.990286603379763,2.990286603379763,0.0
630,140,7,1,,2.990286603379763,2.990286603379763,0.0
640,140,9,1,,2.990286603379763,2.990286603379763,0.0
647,140,9,15,,2.990286603379763,2.990286603379763,0.0
646,140,9,13,,2.990286603379763,2.990286603379763,0.0
645,140,9,11,,2.990286603379763,2.990286603379763,0.0
644,140,9,9,,2.990286603379763,2.990286603379763,0.0
643,140,9,7,,2.990286603379763,2.990286603379763,0.0
642,140,9,5,,2.990286603379763,2.990286603379763,0.0
641,140,9,3,,2.990286603379763,2.990286603379763,0.0
639,140,7,19,,2.990286603379763,2.990286603379763,0.0
631,140,7,3,,2.990286603379763,2.990286603379763,0.0
638,140,7,17,,2.990286603379763,2.990286603379763,0.0
637,140,7,15,,2.990286603379763,2.990286603379763,0.0
636,140,7,13,,2.990286603379763,2.990286603379763,0.0
635,140,7,11,,2.990286603379763,2.990286603379763,0.0
634,140,7,9,,2.990286603379763,2.990286603379763,0.0
633,140,7,7,,2.990286603379763,2.990286603379763,0.0
632,140,7,5,,2.990286603379763,2.990286603379763,0.0
610,140,3,1,,2.990286603379763,2.990286603379763,0.0
609,140,1,19,,2.990286603379763,2.990286603379763,0.0
608,140,1,17,,2.990286603379763,2.990286603379763,0.0
579,120,15,19,,3.200177642794721,3.200177642794721,0.0
586,120,17,13,,3.200177642794721,3.200177642794721,0.0
585,120,17,11,,3.200177642794721,3.200177642794721,0.0
584,120,17,9,,3.200177642794721,3.200177642794721,0.0
583,120,17,7,,3.200177642794721,3.200177642794721,0.0
582,120,17,5,,3.200177642794721,3.200177642794721,0.0
581,120,17,3,,3.200177642794721,3.200177642794721,0.0
580,120,17,1,,3.200177642794721,3.200177642794721,0.0
578,120,15,17,,3.200177642794721,3.200177642794721,0.0
588,120,17,17,,3.200177642794721,3.200177642794721,0.0
577,120,15,15,,3.200177642794721,3.200177642794721,0.0
576,120,15,13,,3.200177642794721,3.200177642794721,0.0
575,120,15,11,,3.200177642794721,3.200177642794721,0.0
574,120,15,9,,3.200177642794721,3.200177642794721,0.0
573,120,15,7,,3.200177642794721,3.200177642794721,0.0
572,120,15,5,,3.200177642794721,3.200177642794721,0.0
571,120,15,3,,3.200177642794721,3.200177642794721,0.0
587,120,17,15,,3.200177642794721,3.200177642794721,0.0
589,120,17,19,,3.200177642794721,3.200177642794721,0.0
607,140,1,15,,2.990286603379763,2.990286603379763,0.0
599,120,19,19,,3.200177642794721,3.200177642794721,0.0
606,140,1,13,,2.990286603379763,2.990286603379763,0.0
605,140,1,11,,2.990286603379763,2.990286603379763,0.0
604,140,1,9,,2.990286603379763,2.990286603379763,0.0
603,140,1,7,,2.990286603379763,2.990286603379763,0.0
602,140,1,5,,2.990286603379763,2.990286603379763,0.0
601,140,1,3,,2.990286603379763,2.990286603379763,0.0
600,140,1,1,,2.990286603379763,2.990286603379763,0.0
598,120,19,17,,3.200177642794721,3.200177642794721,0.0
590,120,19,1,,3.200177642794721,3.200177642794721,0.0
597,120,19,15,,3.200177642794721,3.200177642794721,0.0
596,120,19,13,,3.200177642794721,3.200177642794721,0.0
595,120,19,11,,3.200177642794721,3.200177642794721,0.0
594,120,19,9,,3.200177642794721,3.200177642794721,0.0
593,120,19,7,,3.200177642794721,3.200177642794721,0.0
592,120,19,5,,3.200177642794721,3.200177642794721,0.0
591,120,19,3,,3.200177642794721,3.200177642794721,0.0
488,100,17,17,,3.078671363886464,3.078671363886464,0.0
487,100,17,15,,3.078671363886464,3.078671363886464,0.0
486,100,17,13,,3.078671363886464,3.078671363886464,0.0
405,100,1,11,,3.078671363886464,3.078671363886464,0.0
383,80,17,7,,3.2833877179057525,3.2833877179057525,0.0
382,80,17,5,,3.2833877179057525,3.2833877179057525,0.0
381,80,17,3,,3.2833877179057525,3.2833877179057525,0.0
380,80,17,1,,3.2833877179057525,3.2833877179057525,0.0
379,80,15,19,,3.2833877179057525,3.2833877179057525,0.0
378,80,15,17,,3.2833877179057525,3.2833877179057525,0.0
377,80,15,15,,3.2833877179057525,3.2833877179057525,0.0
376,80,15,13,,3.2833877179057525,3.2833877179057525,0.0
375,80,15,11,,3.2833877179057525,3.2833877179057525,0.0
374,80,15,9,,3.2833877179057525,3.2833877179057525,0.0
373,80,15,7,,3.2833877179057525,3.2833877179057525,0.0
372,80,15,5,,3.2833877179057525,3.2833877179057525,0.0
371,80,15,3,,3.2833877179057525,3.2833877179057525,0.0
370,80,15,1,,3.2833877179057525,3.2833877179057525,0.0
369,80,13,19,,3.2833877179057525,3.2833877179057525,0.0
368,80,13,17,,3.2833877179057525,3.2833877179057525,0.0
367,80,13,15,,3.2833877179057525,3.2833877179057525,0.0
384,80,17,9,,3.2833877179057525,3.2833877179057525,0.0
385,80,17,11,,3.2833877179057525,3.2833877179057525,0.0
386,80,17,13,,3.2833877179057525,3.2833877179057525,0.0
396,80,19,13,,3.2833877179057525,3.2833877179057525,0.0
403,100,1,7,,3.078671363886464,3.078671363886464,0.0
402,100,1,5,,3.078671363886464,3.078671363886464,0.0
401,100,1,3,,3.078671363886464,3.078671363886464,0.0
400,100,1,1,,3.078671363886464,3.078671363886464,0.0
399,80,19,19,,3.2833877179057525,3.2833877179057525,0.0
398,80,19,17,,3.2833877179057525,3.2833877179057525,0.0
397,80,19,15,,3.2833877179057525,3.2833877179057525,0.0
395,80,19,11,,3.2833877179057525,3.2833877179057525,0.0
387,80,17,15,,3.2833877179057525,3.2833877179057525,0.0
394,80,19,9,,3.2833877179057525,3.2833877179057525,0.0
393,80,19,7,,3.2833877179057525,3.2833877179057525,0.0
392,80,19,5,,3.2833877179057525,3.2833877179057525,0.0
391,80,19,3,,3.2833877179057525,3.2833877179057525,0.0
390,80,19,1,,3.2833877179057525,3.2833877179057525,0.0
389,80,17,19,,3.2833877179057525,3.2833877179057525,0.0
388,80,17,17,,3.2833877179057525,3.2833877179057525,0.0
366,80,13,13,,3.2833877179057525,3.2833877179057525,0.0
365,80,13,11,,3.2833877179057525,3.2833877179057525,0.0
364,80,13,9,,3.2833877179057525,3.2833877179057525,0.0
335,80,7,11,,3.2833877179057525,3.2833877179057525,0.0
342,80,9,5,,3.2833877179057525,3.2833877179057525,0.0
341,80,9,3,,3.2833877179057525,3.2833877179057525,0.0
340,80,9,1,,3.2833877179057525,3.2833877179057525,0.0
339,80,7,19,,3.2833877179057525,3.2833877179057525,0.0
338,80,7,17,,3.2833877179057525,3.2833877179057525,0.0
337,80,7,15,,3.2833877179057525,3.2833877179057525,0.0
336,80,7,13,,3.2833877179057525,3.2833877179057525,0.0
334,80,7,9,,3.2833877179057525,3.2833877179057525,0.0
344,80,9,9,,3.2833877179057525,3.2833877179057525,0.0
333,80,7,7,,3.2833877179057525,3.2833877179057525,0.0
332,80,7,5,,3.2833877179057525,3.2833877179057525,0.0
331,80,7,3,,3.2833877179057525,3.2833877179057525,0.0
330,80,7,1,,3.2833877179057525,3.2833877179057525,0.0
329,80,5,19,,3.2833877179057525,3.2833877179057525,0.0
328,80,5,17,,3.2833877179057525,3.2833877179057525,0.0
327,80,5,15,,3.2833877179057525,3.2833877179057525,0.0
343,80,9,7,,3.2833877179057525,3.2833877179057525,0.0
345,80,9,11,,3.2833877179057525,3.2833877179057525,0.0
363,80,13,7,,3.2833877179057525,3.2833877179057525,0.0
355,80,11,11,,3.2833877179057525,3.2833877179057525,0.0
362,80,13,5,,3.2833877179057525,3.2833877179057525,0.0
361,80,13,3,,3.2833877179057525,3.2833877179057525,0.0
360,80,13,1,,3.2833877179057525,3.2833877179057525,0.0
359,80,11,19,,3.2833877179057525,3.2833877179057525,0.0
358,80,11,17,,3.2833877179057525,3.2833877179057525,0.0
357,80,11,15,,3.2833877179057525,3.2833877179057525,0.0
356,80,11,13,,3.2833877179057525,3.2833877179057525,0.0
354,80,11,9,,3.2833877179057525,3.2833877179057525,0.0
346,80,9,13,,3.2833877179057525,3.2833877179057525,0.0
353,80,11,7,,3.2833877179057525,3.2833877179057525,0.0
352,80,11,5,,3.2833877179057525,3.2833877179057525,0.0
351,80,11,3,,3.2833877179057525,3.2833877179057525,0.0
350,80,11,1,,3.2833877179057525,3.2833877179057525,0.0
349,80,9,19,,3.2833877179057525,3.2833877179057525,0.0
348,80,9,17,,3.2833877179057525,3.2833877179057525,0.0
347,80,9,15,,3.2833877179057525,3.2833877179057525,0.0
404,100,1,9,,3.078671363886464,3.078671363886464,0.0
406,100,1,13,,3.078671363886464,3.078671363886464,0.0
485,100,17,11,,3.078671363886464,3.078671363886464,0.0
407,100,1,15,,3.078671363886464,3.078671363886464,0.0
464,100,13,9,,3.078671363886464,3.078671363886464,0.0
463,100,13,7,,3.078671363886464,3.078671363886464,0.0
462,100,13,5,,3.078671363886464,3.078671363886464,0.0
461,100,13,3,,3.078671363886464,3.078671363886464,0.0
460,100,13,1,,3.078671363886464,3.078671363886464,0.0
459,100,11,19,,3.078671363886464,3.078671363886464,0.0
458,100,11,17,,3.078671363886464,3.078671363886464,0.0
457,100,11,15,,3.078671363886464,3.078671363886464,0.0
456,100,11,13,,3.078671363886464,3.078671363886464,0.0
455,100,11,11,,3.078671363886464,3.078671363886464,0.0
454,100,11,9,,3.078671363886464,3.078671363886464,0.0
453,100,11,7,,3.078671363886464,3.078671363886464,0.0
452,100,11,5,,3.078671363886464,3.078671363886464,0.0
451,100,11,3,,3.078671363886464,3.078671363886464,0.0
450,100,11,1,,3.078671363886464,3.078671363886464,0.0
449,100,9,19,,3.078671363886464,3.078671363886464,0.0
448,100,9,17,,3.078671363886464,3.078671363886464,0.0
465,100,13,11,,3.078671363886464,3.078671363886464,0.0
466,100,13,13,,3.078671363886464,3.078671363886464,0.0
467,100,13,15,,3.078671363886464,3.078671363886464,0.0
477,100,15,15,,3.078671363886464,3.078671363886464,0.0
484,100,17,9,,3.078671363886464,3.078671363886464,0.0
483,100,17,7,,3.078671363886464,3.078671363886464,0.0
482,100,17,5,,3.078671363886464,3.078671363886464,0.0
481,100,17,3,,3.078671363886464,3.078671363886464,0.0
480,100,17,1,,3.078671363886464,3.078671363886464,0.0
479,100,15,19,,3.078671363886464,3.078671363886464,0.0
478,100,15,17,,3.078671363886464,3.078671363886464,0.0
476,100,15,13,,3.078671363886464,3.078671363886464,0.0
468,100,13,17,,3.078671363886464,3.078671363886464,0.0
475,100,15,11,,3.078671363886464,3.078671363886464,0.0
474,100,15,9,,3.078671363886464,3.078671363886464,0.0
473,100,15,7,,3.078671363886464,3.078671363886464,0.0
472,100,15,5,,3.078671363886464,3.078671363886464,0.0
471,100,15,3,,3.078671363886464,3.078671363886464,0.0
470,100,15,1,,3.078671363886464,3.078671363886464,0.0
469,100,13,19,,3.078671363886464,3.078671363886464,0.0
447,100,9,15,,3.078671363886464,3.078671363886464,0.0
446,100,9,13,,3.078671363886464,3.078671363886464,0.0
445,100,9,11,,3.078671363886464,3.078671363886464,0.0
416,100,3,13,,3.078671363886464,3.078671363886464,0.0
423,100,5,7,,3.078671363886464,3.078671363886464,0.0
422,100,5,5,,3.078671363886464,3.078671363886464,0.0
421,100,5,3,,3.078671363886464,3.078671363886464,0.0
420,100,5,1,,3.078671363886464,3.078671363886464,0.0
419,100,3,19,,3.078671363886464,3.078671363886464,0.0
418,100,3,17,,3.078671363886464,3.078671363886464,0.0
417,100,3,15,,3.078671363886464,3.078671363886464,0.0
415,100,3,11,,3.078671363886464,3.078671363886464,0.0
425,100,5,11,,3.078671363886464,3.078671363886464,0.0
414,100,3,9,,3.078671363886464,3.078671363886464,0.0
413,100,3,7,,3.078671363886464,3.078671363886464,0.0
412,100,3,5,,3.078671363886464,3.078671363886464,0.0
411,100,3,3,,3.078671363886464,3.078671363886464,0.0
410,100,3,1,,3.078671363886464,3.078671363886464,0.0
409,100,1,19,,3.078671363886464,3.078671363886464,0.0
408,100,1,17,,3.078671363886464,3.078671363886464,0.0
424,100,5,9,,3.078671363886464,3.078671363886464,0.0
426,100,5,13,,3.078671363886464,3.078671363886464,0.0
444,100,9,9,,3.078671363886464,3.078671363886464,0.0
436,100,7,13,,3.078671363886464,3.078671363886464,0.0
443,100,9,7,,3.078671363886464,3.078671363886464,0.0
442,100,9,5,,3.078671363886464,3.078671363886464,0.0
441,100,9,3,,3.078671363886464,3.078671363886464,0.0
440,100,9,1,,3.078671363886464,3.078671363886464,0.0
439,100,7,19,,3.078671363886464,3.078671363886464,0.0
438,100,7,17,,3.078671363886464,3.078671363886464,0.0
437,100,7,15,,3.078671363886464,3.078671363886464,0.0
435,100,7,11,,3.078671363886464,3.078671363886464,0.0
427,100,5,15,,3.078671363886464,3.078671363886464,0.0
434,100,7,9,,3.078671363886464,3.078671363886464,0.0
433,100,7,7,,3.078671363886464,3.078671363886464,0.0
432,100,7,5,,3.078671363886464,3.078671363886464,0.0
431,100,7,3,,3.078671363886464,3.078671363886464,0.0
430,100,7,1,,3.078671363886464,3.078671363886464,0.0
429,100,5,19,,3.078671363886464,3.078671363886464,0.0
428,100,5,17,,3.078671363886464,3.078671363886464,0.0
1299,260,19,19,,1.575018738820436,1.575018738820436,0.0
