trade_id,<CLOSE>,size,time,bid,ask,volume,std_dev
160163251,49459.09,0.00976,2021-04-23T11:06:48.474075Z,49459.08,49459.09,41853.98613,21.51252472
160163499,49538.61,0.00100549,2021-04-23T11:07:17.879643Z,49538.6,49538.61,41860.79251,43.61610638
160163739,49465.04,0.00195043,2021-04-23T11:07:47.698531Z,49465.03,49465.04,41870.56426,34.4899002
160163953,49406.8,0.00018149,2021-04-23T11:08:17.743718Z,49398.95,49406.47,41870.56426,42.93800507
160164131,49452.25,0.00195283,2021-04-23T11:08:47.481744Z,49441.81,49451.38,41880.83438,42.42900772
160164302,49485.29,0.00100537,2021-04-23T11:09:17.749733Z,49485.28,49485.29,41880.83438,43.06788195
160164475,49448.61,0.00396578,2021-04-23T11:09:47.700034Z,49448.6,49448.61,41887.64693,25.814927
160164633,49420.01,0.0099135,2021-04-23T11:10:17.787538Z,49420,49420.01,41898.86043,27.36284517
160164817,49477,0.0020325,2021-04-23T11:10:49.011253Z,49476.99,49477,41898.86043,23.06886074
160164980,49500,0.00193386,2021-04-23T11:11:18.532893Z,49499.99,49500,41911.37695,28.51817203
160165172,49546.35,0.00502067,2021-04-23T11:11:48.746581Z,49537.72,49548.2,41911.37695,43.31872232
160165373,49614.01,0.01169676,2021-04-23T11:12:19.194411Z,49618.38,49618.39,41920.60923,65.44576276
160165612,49646.86,0.0019287,2021-04-23T11:12:48.629379Z,49646.85,49646.86,41933.50833,64.94191331
160165879,49703.37,0.07787522,2021-04-23T11:13:19.053695Z,49703.37,49703.38,41933.50833,72.0185941
160166134,49611.8,0.03,2021-04-23T11:13:48.910619Z,49611.8,49611.81,41943.94789,51.18436613
160166364,49568.67,0.00037113,2021-04-23T11:14:18.870284Z,49568.66,49568.67,41965.42337,44.74395753
160166556,49592.7,0.00494326,2021-04-23T11:14:49.951006Z,49592.69,49594.53,41965.42337,46.92505386
160166723,49584.05,0.00144507,2021-04-23T11:15:20.214412Z,49578.81,49584.05,41978.10885,47.70666343
160166961,49703.76,0.00351368,2021-04-23T11:15:49.742795Z,49703.75,49703.76,41978.10885,47.85588139
160167235,49763.82,0.00393883,2021-04-23T11:16:20.089063Z,49758.67,49769.05,41999.49681,77.22511431
160167486,49773.53,0.00018028,2021-04-23T11:16:50.166103Z,49765.47,49772.37,42012.60896,81.36594801
160167750,49785.05,0.00193915,2021-04-23T11:17:19.505196Z,49785.04,49785.05,42012.60896,74.48818306
160168018,49813.82,0.02418903,2021-04-23T11:17:48.676019Z,49815.86,49826.34,42033.30314,36.23535765
160168282,49850,0.01,2021-04-23T11:18:18.897481Z,49850,49850.01,42033.30314,31.26074381
160168527,49846.89,0.02001002,2021-04-23T11:18:50.26641Z,49833.9,49846.89,42058.61779,31.15640249
160168763,49854.33,0.00046905,2021-04-23T11:19:19.651658Z,49841.13,49853.41,42075.15911,26.68150775
160168967,49817.21,0.00143744,2021-04-23T11:19:49.669357Z,49817.21,49817.22,42075.15911,17.28921629
160169239,49807.25,0.00193675,2021-04-23T11:20:19.933708Z,49800.49,49807.25,42086.34223,19.11269274
160169434,49812.2,0.00095855,2021-04-23T11:20:49.873423Z,49812.19,49812.2,42086.34223,19.21368637
160169723,49876.81,0.2524763,2021-04-23T11:21:18.873025Z,49876.04,49885.94,42097.65967,27.26808977
160169968,49878.14,0.00066609,2021-04-23T11:21:49.09918Z,49878.14,49878.15,42097.65967,32.12582724
160170271,49879.32,0.00123677,2021-04-23T11:22:19.887608Z,49872.25,49879.69,42110.3617,33.53783809
160170550,49885.05,0.001919,2021-04-23T11:22:49.918285Z,49885.04,49885.05,42127.87138,27.19756798
160170864,49922.98,0.00055871,2021-04-23T11:23:19.751071Z,49913,49922.57,42127.87138,17.48726965
160171102,49904.85,0.00392816,2021-04-23T11:23:49.917718Z,49899.24,49906.33,42144.35461,17.34753169
160171334,49909.99,0.00193477,2021-04-23T11:24:20.108955Z,49901.98,49909.99,42159.40227,16.13448902
160171700,49902.83,0.069,2021-04-23T11:24:50.220924Z,49902.83,49902.84,42159.40227,12.25411277
160171994,49930.21,0.00351261,2021-04-23T11:25:19.569963Z,49927.94,49927.95,42174.41799,10.65671694
160172237,49924.96,0.00065786,2021-04-23T11:25:49.573699Z,49927.14,49927.15,42174.41799,11.00767078
160172542,49945.87,0.0019328,2021-04-23T11:26:20.848093Z,49942.2,49942.21,42195.56063,15.19665542
160172902,49880.22,0.00095701,2021-04-23T11:26:48.975673Z,49880.21,49880.22,42195.56063,22.91171875
160173198,49761.12,0.00079907,2021-04-23T11:27:20.808411Z,49761.17,49768.82,42214.97638,67.31209775
160173421,49813.79,0.00983866,2021-04-23T11:27:49.758923Z,49819.02,49819.03,42231.23417,68.96396317
160173656,49873.75,0.00095877,2021-04-23T11:28:20.140066Z,49873.74,49873.75,42231.23417,62.85964333
160173899,49836.1,0.00393326,2021-04-23T11:28:49.91966Z,49830.12,49836.1,42239.14156,43.44113102
160174108,49834.07,0.00095838,2021-04-23T11:29:19.969838Z,49830.25,49834.07,42249.00316,36.82592054
160174377,49863.71,0.0014386,2021-04-23T11:29:50.73762Z,49855.47,49863.23,42249.00316,21.66472857
160174611,49857.84,0.00095782,2021-04-23T11:30:20.876788Z,49857.83,49857.84,42261.41694,15.5730724
160174826,49845.7,0.00997904,2021-04-23T11:30:50.957724Z,49845.69,49845.7,42261.41694,11.68968194
160175089,49849.84,0.0004954,2021-04-23T11:31:21.166118Z,49844.81,49849.83,42274.95998,10.2121602
160175372,49850,0.00076754,2021-04-23T11:31:50.267538Z,49849.99,49850,42287.88106,6.473510321
160175568,49845.01,0.00983368,2021-04-23T11:32:21.363166Z,49845,49845.01,42287.88106,4.568651429
160175783,49850,0.049,2021-04-23T11:32:49.291938Z,49850,49850.01,42305.91416,2.260760906
160176031,49899.68,0.01957298,2021-04-23T11:33:20.977457Z,49899.67,49899.68,42305.91416,20.47654228
160176239,49885.54,0.00203428,2021-04-23T11:33:50.174465Z,49885.53,49885.54,42319.03767,22.22036687
160176603,49997.1,0.00199033,2021-04-23T11:34:21.149277Z,49997.09,49997.1,42327.9032,54.87935553
160176831,50000,0.19430707,2021-04-23T11:34:50.750206Z,49999.99,50000,42327.9032,61.05061428
160177161,50037.95,0.00984327,2021-04-23T11:35:21.365999Z,50031.71,50037.37,42369.79894,60.25484531
160177397,50013.89,0.00015061,2021-04-23T11:35:49.8946Z,50013.88,50013.89,42369.79894,52.69546872
160177723,50072.78,0.00992786,2021-04-23T11:36:20.119777Z,50070.27,50070.28,42397.33014,28.19688394
160177989,50032.25,0.00052749,2021-04-23T11:36:49.978033Z,50032.25,50032.26,42397.33014,24.69204779
160178233,50111,0.00192822,2021-04-23T11:37:21.81936Z,50110.99,50111,42430.87457,34.46812475
160178538,50168.59,0.0127739,2021-04-23T11:37:51.803367Z,50172.37,50172.38,42459.05073,55.6982353
160179032,50165.66,0.0101426,2021-04-23T11:38:21.98083Z,50165.65,50165.66,42459.05073,52.84354061
160179390,50165.67,0.00036693,2021-04-23T11:38:51.979942Z,50166.22,50173.37,42488.94758,52.80133582
160179703,50219.7,0.00095067,2021-04-23T11:39:21.760027Z,50219.69,50219.7,42518.91949,34.39635364
160180129,50242.37,0.01768084,2021-04-23T11:39:52.486353Z,50228.79,50242.37,42518.91949,32.36889705
160180415,50288.27,0.09572201,2021-04-23T11:40:21.726622Z,50285.29,50285.3,42545.6351,46.90135717
160180748,50295.99,0.00487845,2021-04-23T11:40:51.965847Z,50295.99,50298.9,42545.6351,47.70477712
160181066,50301.54,0.00432105,2021-04-23T11:41:22.101885Z,50299.99,50300,42568.82388,32.54733206
160181396,50274.18,0.01739274,2021-04-23T11:41:50.440925Z,50274.17,50274.18,42604.46441,21.15102551
160181647,50265.63,0.05736881,2021-04-23T11:42:20.811948Z,50265.62,50265.63,42604.46441,13.39581636
160182054,50224.53,0.02884576,2021-04-23T11:42:51.791717Z,50217.42,50224.53,42625.46938,27.37211179
160182353,50150.01,0.00159486,2021-04-23T11:43:22.92112Z,50150,50150.01,42625.46938,52.72449806
160182633,50142.53,0.004,2021-04-23T11:43:52.961637Z,50142.53,50142.54,42668.10085,55.79681769
160182960,50165.33,0.04861231,2021-04-23T11:44:22.960079Z,50153.6,50153.61,42684.45529,47.69203606
160183281,50155.5,0.45272876,2021-04-23T11:44:52.591011Z,50145.94,50145.95,42684.45529,29.42957288
160183574,50087.36,0.01954364,2021-04-23T11:45:23.100603Z,50077.82,50087.36,42712.22925,27.42014923
160183874,50058.04,0.00192805,2021-04-23T11:45:53.300384Z,50048.19,50058.04,42712.22925,41.74140266
160184243,49975.49,0.00666779,2021-04-23T11:46:22.170322Z,49971.48,49976.16,42744.22307,69.41483778
160184646,49919.48,0.00076622,2021-04-23T11:46:52.80516Z,49916.27,49922.22,42780.33187,83.17675194
160184928,49914.82,0.03926559,2021-04-23T11:47:21.970472Z,49914.81,49914.82,42780.33187,70.62388672
160185214,49791.66,0.01594979,2021-04-23T11:47:52.075885Z,49791.65,49791.66,42846.24146,87.09147843
160185491,49896.76,1.66650551,2021-04-23T11:48:23.073022Z,49896.69,49896.76,42846.24146,60.07537812
160185792,49992.1,0.00500168,2021-04-23T11:48:53.070485Z,49992.09,49992.1,42865.93585,64.47579316
160186044,49998.92,0.00099802,2021-04-23T11:49:21.851505Z,49998.82,49998.83,42894.74459,75.44305466
160186303,49999.33,0.0056349,2021-04-23T11:49:51.391377Z,49999.32,49999.33,42894.74459,81.84172031
160186543,50040.72,0.00510739,2021-04-23T11:50:22.196029Z,50040.71,50040.72,42906.37455,47.62129675
160186749,50054.98,0.002,2021-04-23T11:50:53.791654Z,50050.33,50054.98,42906.37455,25.55004344
160187012,50014.68,0.0098013,2021-04-23T11:51:22.720982Z,50014.67,50014.68,42915.92496,22.52971868
160187249,49980.53,0.00979817,2021-04-23T11:51:52.231404Z,49980.52,49980.53,42932.93387,27.00851525
160187557,49917.71,0.0001797,2021-04-23T11:52:23.772657Z,49917.7,49917.71,42932.93387,49.05565272
160187756,49950.95,0.00193356,2021-04-23T11:52:52.902535Z,49950.94,49962.61,42966.01581,47.91214001
160187939,50016.99,0.02939784,2021-04-23T11:53:23.317002Z,50013.47,50013.48,42966.01581,38.00505777
160188127,50023.96,0.00095497,2021-04-23T11:53:53.5806Z,50023.95,50023.96,42980.53686,40.01381081
160188317,50053.71,0.00466072,2021-04-23T11:54:23.694887Z,50053.71,50053.72,42987.14255,50.31096882
160188510,50051.21,0.00489764,2021-04-23T11:54:52.946372Z,50051.2,50051.21,42987.14255,37.15117742
160188736,50112.44,0.00143884,2021-04-23T11:55:23.459992Z,50112.43,50112.44,43000.09524,33.66871628
160189005,50086.36,0.00036748,2021-04-23T11:55:54.265949Z,50080.22,50085.3,43000.09524,30.68314364
160189257,50207.1,0.00052618,2021-04-23T11:56:22.664266Z,50199.33,50214.5,43007.4023,57.11571924
160189462,50164.3,0.05857874,2021-04-23T11:56:52.673425Z,50164.29,50164.3,43019.85179,55.45825399
160189751,50245.93,0.0195473,2021-04-23T11:57:24.06961Z,50245.92,50245.93,43019.85179,58.74288505
160190035,50254.22,0.0074027,2021-04-23T11:57:53.622203Z,50246.29,50254.22,43033.06531,61.53699583
160190367,50183.72,0.01210919,2021-04-23T11:58:22.793085Z,50182.63,50182.64,43033.06531,34.72277961
160190593,50109.05,0.00291942,2021-04-23T11:58:54.537083Z,50109.04,50109.05,43050.19023,53.84195115
160190842,50191.16,0.12816215,2021-04-23T11:59:23.459322Z,50185.09,50191.15,43067.9511,52.18001633
160191063,50113,0.01814981,2021-04-23T11:59:53.405045Z,50113,50113.02,43067.9511,54.20817355
160191344,50113.02,0.00198596,2021-04-23T12:00:24.620822Z,50113.01,50113.02,43094.73291,37.21238073
160191620,50310.3,0.07969583,2021-04-23T12:00:53.085556Z,50310.29,50310.3,43094.73291,77.85392774
160191981,50358.08,0.0171422,2021-04-23T12:01:24.69365Z,50339.94,50355.57,42354.69107,100.8998907
160192303,50282.7,0.00024,2021-04-23T12:01:53.463038Z,50265.69,50282.67,42373.52016,102.8166376
160192548,50300.01,0.01365378,2021-04-23T12:02:24.544345Z,50300,50300.01,42373.52016,83.7221219
160192770,50269.08,0.01948809,2021-04-23T12:02:54.930734Z,50269.07,50269.08,42397.12797,30.50687503
160192972,50209.35,0.00172604,2021-04-23T12:03:24.527256Z,50213.07,50220.01,42397.12797,48.04365457
160193244,50152.79,0.00029529,2021-04-23T12:03:53.894038Z,50152.8,50162.61,42410.54106,54.36236588
160193559,50085,0.0073502,2021-04-23T12:04:23.921306Z,50079.56,50088.07,42430.49778,77.79790552
160193819,50081.92,0.00979356,2021-04-23T12:04:53.946344Z,50081.91,50081.92,42430.49778,72.25876761
160194110,50175.15,0.01068,2021-04-23T12:05:24.093492Z,50175.15,50175.16,42460.19281,50.20611652
160194356,50166.8,0.00171628,2021-04-23T12:05:53.505701Z,50166.79,50166.8,42460.19281,40.55031906
160194617,50170.01,0.01,2021-04-23T12:06:25.231038Z,50170,50170.01,42496.80774,42.809901
160194878,50115.6,0.00199339,2021-04-23T12:06:55.224954Z,50105.95,50115.61,42514.54095,36.89182815
160195127,50043.15,0.4891883,2021-04-23T12:07:24.656369Z,50033.82,50042.71,42514.54095,50.31513546
160195398,50026.4,0.00215151,2021-04-23T12:07:54.887171Z,50022.9,50026.4,42526.71289,60.26513798
160195622,49982.9,0.00020927,2021-04-23T12:08:25.216027Z,49973.86,49982.9,42526.71289,66.72501762
160195817,49917.57,0.00191451,2021-04-23T12:08:55.094884Z,49917.56,49917.57,42535.74741,65.64023236
160196038,49977.53,0.01992174,2021-04-23T12:09:24.388961Z,49974.38,49977.53,42557.50726,43.81939707
160196269,49973.89,0.01305125,2021-04-23T12:09:53.863173Z,49964.64,49973.94,42557.50726,34.66422675
160196499,49987.8,0.0449752,2021-04-23T12:10:23.851202Z,49982.37,49987.32,42580.01161,25.62314844
160196743,49962.18,0.00193207,2021-04-23T12:10:53.873022Z,49962.17,49962.18,42580.01161,24.52002496
160196971,49958.61,0.00886127,2021-04-23T12:11:24.630346Z,49951.7,49958.16,42603.78258,10.57844487
160197251,49961.33,0.25675352,2021-04-23T12:11:54.925488Z,49955.14,49961.33,42614.34058,10.86611503
160197490,49944.37,0.003925,2021-04-23T12:12:25.002521Z,49941.02,49944.37,42614.34058,14.03388385
160197789,49876,0.85917878,2021-04-23T12:12:54.033808Z,49866.55,49875.41,42625.57968,32.88498222
160198053,49843.66,0.00193577,2021-04-23T12:13:26.086448Z,49843.65,49843.66,42625.57968,47.96915951
160198368,49845.29,0.00019956,2021-04-23T12:13:56.011475Z,49839.83,49845.29,42650.98485,49.60072782
160198588,49830.7,0.00019,2021-04-23T12:14:23.92725Z,49824.2,49830.3,42674.28444,40.97766836
160198864,49863.83,0.0019361,2021-04-23T12:14:55.898455Z,49863.82,49863.83,42674.28444,16.02600711
160199151,49918.45,0.00193517,2021-04-23T12:15:26.197537Z,49918.44,49918.45,42688.52024,30.8939998
160199389,49974.19,0.06267863,2021-04-23T12:15:55.760871Z,49974.18,49974.19,42688.52024,52.98333942
160199662,49892.48,0.00292956,2021-04-23T12:16:25.791608Z,49888.58,49888.59,42706.87473,48.84474056
160199913,49949.47,0.0029293,2021-04-23T12:16:55.828633Z,49949.46,49949.47,42720.51255,39.29213539
160200209,49944.93,0.00718925,2021-04-23T12:17:25.973152Z,49944.88,49944.93,42720.51255,28.00574484
160200449,49896.09,0.00982148,2021-04-23T12:17:55.919255Z,49896.08,49896.09,42734.93196,31.94409892
160200708,49908.58,0.00892712,2021-04-23T12:18:25.858974Z,49908.57,49908.58,42734.93196,24.22874408
160200918,49940.6,0.007,2021-04-23T12:18:56.059431Z,49940.6,49940.61,42747.27129,21.45557512
160201151,49948.55,0.00095574,2021-04-23T12:19:25.911303Z,49948.54,49948.55,42756.92737,21.27326679
160201323,49975,0.00193254,2021-04-23T12:19:54.961252Z,49974.99,49975,42756.92737,28.35252553
160201512,50000,0.0392175,2021-04-23T12:20:25.931452Z,49999.99,50000,42771.29137,31.07329503
160201750,50070.44,0.00391668,2021-04-23T12:20:54.697942Z,50070.43,50070.44,42771.29137,46.70452329
160201970,50041.76,0.33265266,2021-04-23T12:21:24.931374Z,50041.76,50041.77,42783.02866,44.09576215
160202232,49994.69,0.01961816,2021-04-23T12:21:54.723181Z,49994.68,49994.69,42788.42784,34.6920535
160202504,49932.73,0.00036899,2021-04-23T12:22:25.222952Z,49934.14,49934.15,42788.42784,46.78715918
160202735,49908.52,0.00718995,2021-04-23T12:22:54.542302Z,49908.5,49920.52,42806.39674,61.78970574
160202970,49920.46,0.0002101,2021-04-23T12:23:27.749886Z,49920.46,49920.47,42806.39674,50.68465543
160203197,49922.75,0.01048048,2021-04-23T12:23:58.060782Z,49922.74,49922.75,42820.71788,30.42127216
160203400,49897.37,0.00392917,2021-04-23T12:24:27.915989Z,49897.36,49897.37,42837.01894,12.22869183
160203675,49801.02,0.00107893,2021-04-23T12:24:57.923751Z,49801.01,49801.02,42837.01894,45.42052162
160203984,49760.77,0.00065964,2021-04-23T12:25:28.463738Z,49757.11,49764.21,42858.63933,66.80359409
160204350,49684.74,0.05991384,2021-04-23T12:25:58.405121Z,49684.74,49684.75,42858.63933,87.73247494
160204667,49679.05,0.01182858,2021-04-23T12:26:27.889579Z,49679.04,49679.05,42884.71836,80.82744559
160205101,49610.42,0.00375072,2021-04-23T12:26:57.789378Z,49609.3,49609.31,42923.11205,66.83588826
160205449,49681.92,0.15453862,2021-04-23T12:27:28.099957Z,49681.91,49681.92,42923.11205,47.61324143
160205729,49678.03,0.0448,2021-04-23T12:27:57.781138Z,49678.03,49678.04,42980.93705,28.30311884
160205936,49700,0.01,2021-04-23T12:28:27.966842Z,49699.99,49700,42980.93705,30.78369347
160206200,49720.43,0.0215,2021-04-23T12:28:58.191756Z,49720.42,49720.43,42988.98066,37.05833401
160206468,49720.43,0.00569769,2021-04-23T12:29:29.559834Z,49720.42,49720.43,43006.42062,18.13397849
160206652,49720.43,0.32,2021-04-23T12:29:58.882118Z,49720.42,49720.43,43006.42062,16.88563365
160206927,49627.18,0.00098323,2021-04-23T12:30:29.830612Z,49627.18,49630.18,43018.39136,36.13396994
160207216,49595.15,0.0074,2021-04-23T12:30:59.441457Z,49595.15,49595.16,43031.33749,54.47856224
160207766,49626.38,0.00249239,2021-04-23T12:31:29.23059Z,49626.37,49626.38,43031.33749,52.33505922
160208058,49735.43,0.05,2021-04-23T12:32:00.085748Z,49735.42,49735.43,43080.38408,56.12534565
160208363,49693.66,0.00086518,2021-04-23T12:32:29.922955Z,49687.13,49692.16,43080.38408,51.25834917
160208578,49684.04,0.002323,2021-04-23T12:32:59.404612Z,49684.04,49699.67,43101.74775,49.99233117
160208814,49795.98,0.00472975,2021-04-23T12:33:29.20244Z,49790.41,49795.99,43123.15989,56.44529897
160209053,49796.8,0.00018002,2021-04-23T12:33:59.521673Z,49791.78,49796.8,43123.15989,48.27590886
160209287,49754.08,0.08779526,2021-04-23T12:34:28.85805Z,49750,49750.01,43132.72068,48.40769625
160209580,49658.91,0.00918,2021-04-23T12:34:59.170408Z,49658.91,49658.92,43132.72068,56.99927943
160209812,49701.14,0.00056125,2021-04-23T12:35:28.82984Z,49701.13,49701.14,43147.48921,54.100619
160210038,49674.16,0.02003103,2021-04-23T12:35:57.753278Z,49669.44,49674.16,43163.36104,51.38913908
160210267,49723.64,0.00280448,2021-04-23T12:36:28.948042Z,49720,49723.51,43163.36104,34.09523227
160210473,49769.45,0.00091524,2021-04-23T12:36:58.566174Z,49765.89,49770.99,43172.05883,38.96277043
160210667,49800.78,0.01971022,2021-04-23T12:37:28.822498Z,49794.67,49800.78,43172.05883,45.7909771
160210872,49800.77,0.01352203,2021-04-23T12:37:58.909757Z,49800.77,49800.78,43176.80985,48.80649752
160211089,49858.99,0.00983242,2021-04-23T12:38:28.744946Z,49854.16,49854.17,43176.80985,44.30606757
160211343,49775.97,0.00191891,2021-04-23T12:38:59.007247Z,49775.96,49775.97,43187.60687,31.57423152
160211576,49811.41,0.00393864,2021-04-23T12:39:28.647901Z,49805.69,49811.24,43199.9687,27.31074924
160211810,49773.84,0.00029986,2021-04-23T12:39:58.701665Z,49773.83,49773.84,43199.9687,30.93333322
160212025,49784.98,0.00492235,2021-04-23T12:40:28.568683Z,49776.9,49785.19,43215.11074,31.91240473
160212254,49839.07,0.00491997,2021-04-23T12:40:58.248927Z,49839.06,49839.07,43224.96741,24.90239073
160212465,49843.54,0.00046945,2021-04-23T12:41:29.407781Z,49837.64,49837.65,43224.96741,27.94250339
160212682,49824.93,0.03935098,2021-04-23T12:42:00.398477Z,49817.02,49817.03,43232.35173,28.54090916
160212897,49863.17,0.01952919,2021-04-23T12:42:30.532355Z,49863.17,49863.18,43232.35173,26.12231031
160213084,49869.64,0.00639699,2021-04-23T12:43:00.835978Z,49869.64,49870,43240.07292,16.31107231
160213299,49858.96,0.01081245,2021-04-23T12:43:31.059952Z,49851.12,49858.96,43255.49454,16.05443913
160213520,49870.82,0.00418263,2021-04-23T12:44:00.942566Z,49867.31,49870.82,43255.49454,16.8516309
160213785,49889.28,0.01965412,2021-04-23T12:44:30.977887Z,49884.91,49889.28,43273.11865,10.39568679
160214067,49928.81,0.00670825,2021-04-23T12:45:01.11094Z,49928.81,49930.85,43273.11865,24.66373078
160214354,49793.2,0.00070872,2021-04-23T12:45:30.93323Z,49787.11,49792.71,43288.63044,44.35127849
160214646,49772.73,0.00104236,2021-04-23T12:46:00.915024Z,49765.23,49772.73,43306.56598,58.95695833
160214910,49747.35,0.058967,2021-04-23T12:46:30.812328Z,49741.36,49746.81,43306.56598,70.24704196
160215145,49688.15,0.00493052,2021-04-23T12:47:00.000969Z,49688.14,49688.15,43317.7601,79.61289152
160215420,49674.23,0.00018063,2021-04-23T12:47:29.874857Z,49668.07,49672.22,43317.7601,46.58571386
160215639,49634.38,0.00018058,2021-04-23T12:47:59.415169Z,49631.66,49634.75,43328.94458,50.17062503
160215910,49626.83,0.00058937,2021-04-23T12:48:29.878792Z,49626.83,49626.84,43338.14529,43.30144219
160216194,49608.2,0.02414,2021-04-23T12:48:59.84947Z,49608.17,49617.71,43338.14529,30.01422289
160216505,49558.7,0.13911984,2021-04-23T12:49:30.110614Z,49558.7,49563.1,43359.98974,37.65676853
160216854,49508.81,0.00128014,2021-04-23T12:49:59.913357Z,49502.73,49511.75,43359.98974,47.31714725
160217148,49621.35,0.01756602,2021-04-23T12:50:29.72679Z,49611.88,49618.9,43389.26288,44.95702632
160217449,49603.66,0.00988397,2021-04-23T12:50:59.945281Z,49595.65,49603.82,43408.2752,41.44022326
160217777,49673.44,0.01001566,2021-04-23T12:51:29.767194Z,49667.53,49673.23,43408.2752,55.95035921
160218124,49597.33,0.01002814,2021-04-23T12:51:59.844633Z,49597.32,49597.33,43427.03639,53.25632935
160218421,49516.99,0.00037189,2021-04-23T12:52:31.747249Z,49507.22,49516.99,43427.03639,50.45359476
160218648,49528.39,0.01995681,2021-04-23T12:53:02.072027Z,49528.39,49528.4,43447.55847,56.82697085
160218889,49505.68,0.00989554,2021-04-23T12:53:29.776795Z,49505.67,49505.68,43458.92751,63.19266938
160219221,49518.58,0.00056262,2021-04-23T12:54:01.700203Z,49504.57,49517.1,43458.92751,32.77030277
160219600,49419.19,0.08228675,2021-04-23T12:54:29.695706Z,49419.76,49426.02,43474.46904,39.94354346
160219932,49388.45,0.0038282,2021-04-23T12:55:00.169459Z,49383.27,49388.45,43474.46904,57.01465194
160220230,49443.12,0.00195133,2021-04-23T12:55:31.993466Z,49432.62,49445.35,43495.17199,49.9264894
160220493,49478.88,0.00100611,2021-04-23T12:56:01.668882Z,49478.87,49478.89,43505.83383,45.43485472
160220826,49406.13,0.00001288,2021-04-23T12:56:31.989469Z,49397.64,49406.67,43505.83383,31.41313648
160221135,49413.5,0.07875356,2021-04-23T12:57:02.028314Z,49411.75,49413.5,43516.01479,31.78193487
160221407,49429.7,0.00096645,2021-04-23T12:57:31.332087Z,49419.6,49429.2,43516.01479,25.73912166
160221787,49329.71,0.00609263,2021-04-23T12:58:01.916069Z,49331.21,49347.23,43533.62465,48.15331789
160222216,49349.29,0.00993728,2021-04-23T12:58:31.863158Z,49341.41,49354.83,43565.10523,38.95327282
160222571,49282.48,0.48131752,2021-04-23T12:59:01.844466Z,49273.65,49280.53,43565.10523,54.32770586
160222916,49346.06,0.0197027,2021-04-23T12:59:31.72427Z,49346.05,49346.06,43595.77801,47.5524735
160223235,49298.96,0.0116325,2021-04-23T13:00:02.155501Z,49289.67,49298.96,43595.77801,26.35637987
160223528,49299.1,0.03978011,2021-04-23T13:00:31.901848Z,49299.09,49299.1,43628.12065,27.23237514
160223842,49397.63,0.00076788,2021-04-23T13:01:02.108414Z,49397.63,49397.64,42935.68758,42.13161264
160224160,49359.88,0.00194081,2021-04-23T13:01:31.708346Z,49356.91,49363.61,42935.68758,37.7086598
160224454,49359.91,0.00993431,2021-04-23T13:02:01.308775Z,49354.4,49361.23,42959.30468,38.52792473
160224748,49271.48,0.00012114,2021-04-23T13:02:32.211251Z,49260.21,49271.48,42959.30468,45.72054199
160225061,49284.47,0.01976,2021-04-23T13:03:01.695305Z,49289.67,49295.31,42980.21299,48.47593077
160225369,49255.01,0.00196013,2021-04-23T13:03:31.829327Z,49244.82,49255.01,42992.29005,44.86508977
160225639,49232.72,0.00096983,2021-04-23T13:04:01.950164Z,49223.58,49233.19,42992.29005,43.2099532
160225941,49187.01,0.07572921,2021-04-23T13:04:31.355857Z,49190.84,49196.41,43010.65424,34.25327628
160226286,49232.35,0.00995716,2021-04-23T13:05:01.97426Z,49228.07,49228.08,43010.65424,31.9627761
160226573,49305.13,0.00105734,2021-04-23T13:05:31.939423Z,49300,49305.45,43053.87237,38.35834282
160226877,49284.07,0.03504845,2021-04-23T13:06:01.180684Z,49284.5,49297.18,43089.89121,41.86343301
160227184,49202.73,0.00047483,2021-04-23T13:06:31.956436Z,49202.72,49202.73,43089.89121,45.63793264
160227484,49195.01,0.00947394,2021-04-23T13:07:02.157042Z,49195.01,49202.62,43110.0207,43.77519041
160227802,49245.67,0.00397886,2021-04-23T13:07:32.77854Z,49233.36,49245.38,43110.0207,43.39746831
160228125,49273.22,0.00596739,2021-04-23T13:08:02.682364Z,49264.54,49273,43127.83367,36.0303683
160228409,49357.62,0.00047446,2021-04-23T13:08:32.958411Z,49348.95,49357.62,43157.52862,58.7889823
160228633,49318.72,0.01479001,2021-04-23T13:09:00.959471Z,49318.72,49318.73,43157.52862,56.48516386
160228900,49318.73,0.00018183,2021-04-23T13:09:33.01347Z,49318.72,49318.73,43164.6913,39.11842706
160229187,49288.09,0.07766291,2021-04-23T13:10:02.791775Z,49288.08,49288.09,43164.6913,29.13620194
160229448,49353.33,0.00096813,2021-04-23T13:10:32.755901Z,49345.36,49352.95,43182.76258,25.61776211
160229753,49410.77,0.03972964,2021-04-23T13:11:02.815143Z,49410.76,49410.77,43200.41747,41.8676851
160230010,49384.29,0.00037279,2021-04-23T13:11:32.818713Z,49384.28,49384.29,43200.41747,44.01163046
160230284,49352.45,0.00021176,2021-04-23T13:12:02.426433Z,49352.44,49352.45,43209.63529,41.02591259
160230519,49395.31,0.00047356,2021-04-23T13:12:32.825067Z,49390.87,49390.88,43209.63529,23.0951077
160230771,49400,0.04960784,2021-04-23T13:13:02.32971Z,49399.99,49400,43227.00647,19.95938435
160231037,49474.62,0.00792669,2021-04-23T13:13:32.857033Z,49474.61,49474.62,43234.5156,40.22200721
160231264,49454.9,0.01216991,2021-04-23T13:14:02.882388Z,49443.41,49454.9,43234.5156,43.97888884
160231519,49460.36,0.00023162,2021-04-23T13:14:32.957446Z,49454.38,49460.36,43244.49153,32.82807603
